t [ms] 	      u [m/s]
431208.17 	 0.34704200
431213.93 	 0.35855300
431216.65 	 0.35130300
431217.94 	 0.35231500
431226.75 	 0.34852900
431242.18 	 0.33767700
431243.76 	 0.34958600
431259.48 	 0.34813000
431278.04 	 0.34932600
431286.28 	 0.34981600
431290.93 	 0.34147800
431316.23 	 0.34362400
431317.79 	 0.34491100
431329.80 	 0.34474300
431350.61 	 0.34066600
431354.91 	 0.34094200
431355.40 	 0.34866700
431361.58 	 0.35309600
431379.65 	 0.33099400
431381.43 	 0.34580000
431386.21 	 0.33574600
431400.82 	 0.34855900
431406.56 	 0.35122600
431411.29 	 0.34529500
431469.76 	 0.36103600
431471.28 	 0.34719500
431480.25 	 0.35027600
431485.07 	 0.34865100
431486.35 	 0.36226200
431487.27 	 0.34860500
431490.87 	 0.34833000
431496.14 	 0.35374000
431499.32 	 0.35685200
431506.49 	 0.34865100
431514.45 	 0.34960200
431515.45 	 0.35623900
431530.97 	 0.34883500
431532.34 	 0.35573300
431551.37 	 0.35987100
431552.15 	 0.36043800
431581.01 	 0.35079700
431593.45 	 0.35505800
431602.50 	 0.35248300
431607.83 	 0.35689800
431610.76 	 0.34080400
431616.27 	 0.35450700
431634.55 	 0.34524900
431636.13 	 0.34751700
431651.84 	 0.35323400
431654.02 	 0.36565000
431655.23 	 0.34426800
431678.01 	 0.34569300
431716.52 	 0.35176300
431717.63 	 0.34682700
431721.91 	 0.35850700
431785.66 	 0.35102700
431797.70 	 0.35610100
431798.84 	 0.35393900
431804.13 	 0.36739700
431815.59 	 0.35545700
431839.52 	 0.36272200
431840.66 	 0.35576300
431844.34 	 0.36742800
431849.05 	 0.35395500
431865.86 	 0.35105800
431873.81 	 0.35027600
431877.86 	 0.36591000
431897.20 	 0.35600900
431920.72 	 0.34993900
431933.40 	 0.34941800
431944.50 	 0.34354700
431953.63 	 0.35364800
431958.92 	 0.34615300
431999.08 	 0.34569300
432007.97 	 0.35029100
432021.21 	 0.35013800
432051.67 	 0.34508000
432072.85 	 0.35141000
432086.48 	 0.36125100
432091.48 	 0.34573900
432099.87 	 0.35475200
432108.90 	 0.35248300
432115.76 	 0.34120200
432119.95 	 0.35257500
432137.56 	 0.34814600
432154.33 	 0.33944000
432170.47 	 0.34482000
432173.96 	 0.34937200
432185.87 	 0.35965700
432204.91 	 0.34616800
432207.39 	 0.34730300
432213.82 	 0.36146500
432226.62 	 0.34989300
432252.14 	 0.35999400
432285.59 	 0.35072100
432286.53 	 0.34517200
432287.53 	 0.35591700
432297.93 	 0.35272900
432300.50 	 0.36174100
432312.63 	 0.34472800
432340.78 	 0.36209400
432354.31 	 0.35220700
432360.45 	 0.35047500
432360.71 	 0.35016900
432363.48 	 0.35524200
432365.40 	 0.34768600
432399.32 	 0.35087400
432403.46 	 0.34636800
432406.90 	 0.36250800
432430.29 	 0.36091300
432440.57 	 0.34543300
432449.08 	 0.34898900
432464.67 	 0.36378000
432465.30 	 0.35139500
432481.22 	 0.36256900
432488.43 	 0.35004600
432490.53 	 0.35323400
432495.28 	 0.36420900
432495.59 	 0.35774100
432530.38 	 0.35722000
432543.33 	 0.36753500
432545.97 	 0.35177800
432586.53 	 0.36134300
432603.16 	 0.35970300
432604.74 	 0.36416300
432647.16 	 0.35389300
432653.51 	 0.34900400
432678.74 	 0.34695000
432711.93 	 0.34724100
432737.23 	 0.35007700
432755.68 	 0.34678100
432765.88 	 0.34302600
432772.87 	 0.33553100
432773.23 	 0.34952500
432812.32 	 0.33479500
432815.18 	 0.33458100
432821.01 	 0.32880200
432837.02 	 0.34118700
432849.38 	 0.34028300
432850.61 	 0.34337900
432852.27 	 0.34454400
432856.48 	 0.33425900
432863.84 	 0.33238900
432958.18 	 0.33779900
432959.96 	 0.33390600
432961.94 	 0.33140800
432963.82 	 0.33367600
432971.53 	 0.33350800
432974.17 	 0.33718600
432984.59 	 0.34664300
432997.67 	 0.35016900
433004.14 	 0.34550900
433006.64 	 0.35298900
433007.22 	 0.34665900
433025.55 	 0.35646800
433056.95 	 0.33784500
433089.83 	 0.34198400
433117.67 	 0.33372200
433119.84 	 0.34396100
433130.84 	 0.34550900
433185.97 	 0.35081300
433197.54 	 0.33366100
433202.52 	 0.34212200
433220.97 	 0.32938500
433230.35 	 0.32950700
433238.72 	 0.32026500
433253.83 	 0.33099400
433255.50 	 0.33156100
433282.30 	 0.34201500
433282.79 	 0.33807500
433291.43 	 0.34247400
433292.87 	 0.34172300
433303.56 	 0.34002200
433307.16 	 0.34126300
433315.07 	 0.34630600
433321.51 	 0.34094200
433340.23 	 0.32799000
433350.03 	 0.33120900
433356.09 	 0.32823500
433361.38 	 0.32932300
433409.63 	 0.33001300
433423.35 	 0.32021900
433439.98 	 0.34330200
433478.59 	 0.34126300
433508.81 	 0.33902600
433518.01 	 0.32566000
433525.82 	 0.33047300
433536.78 	 0.32898600
433549.44 	 0.33753900
433552.47 	 0.33275700
433554.30 	 0.32938500
433555.11 	 0.33196000
433556.18 	 0.33081000
433565.54 	 0.33931700
433573.32 	 0.33551600
433578.89 	 0.34357800
433587.22 	 0.33770800
433599.90 	 0.32772900
433603.34 	 0.32500100
433603.78 	 0.32950700
433628.18 	 0.33343100
433635.84 	 0.34213700
433644.40 	 0.33939400
433668.65 	 0.34863600
433677.43 	 0.34420600
433687.08 	 0.35032200
433701.55 	 0.34252000
433718.62 	 0.34172300
433750.98 	 0.33913300
433767.73 	 0.34071200
433779.09 	 0.33934800
433789.25 	 0.35504300
433801.45 	 0.34088000
433815.68 	 0.36115900
433816.21 	 0.35879800
433820.79 	 0.35038300
433837.43 	 0.34284200
433842.41 	 0.34400700
433845.02 	 0.35651400
433863.28 	 0.34293400
433886.06 	 0.34057400
433888.97 	 0.34244400
433914.84 	 0.35165600
433931.26 	 0.34108000
433953.95 	 0.33524000
433954.17 	 0.35413900
433954.53 	 0.35527300
433957.48 	 0.36060700
433962.95 	 0.35593200
433997.16 	 0.33560800
434003.40 	 0.32875600
434013.49 	 0.33971500
434023.13 	 0.35010800
434033.11 	 0.33591400
434040.37 	 0.34974000
434059.00 	 0.33891800
434080.24 	 0.34826800
434092.13 	 0.33631300
434098.74 	 0.33760000
434121.34 	 0.35436900
434121.61 	 0.34762400
434135.96 	 0.35058300
434146.16 	 0.33217400
434156.66 	 0.34262800
434165.37 	 0.35009200
434191.50 	 0.34463600
434228.67 	 0.34291900
434239.86 	 0.35007700
434241.80 	 0.35018400
434242.85 	 0.34319500
434248.53 	 0.34259700
434261.98 	 0.33986900
434270.73 	 0.35413900
434274.68 	 0.35859900
434303.55 	 0.34140100
434359.42 	 0.35147200
434373.49 	 0.36451500
434386.59 	 0.34394600
434406.91 	 0.36638500
434411.92 	 0.35003100
434417.55 	 0.35006200
434423.85 	 0.35315800
434433.68 	 0.36220100
434479.46 	 0.33660400
434481.40 	 0.33530100
434504.24 	 0.34428300
434512.03 	 0.34783900
434515.63 	 0.34459000
434515.92 	 0.35271300
434531.21 	 0.33986900
434535.27 	 0.34311800
434556.09 	 0.34986200
434574.80 	 0.33508600
434590.49 	 0.34644400
434597.05 	 0.35970300
434600.27 	 0.34365500
434609.34 	 0.35545700
434621.58 	 0.34845200
434625.72 	 0.34311800
434637.26 	 0.34357800
434640.71 	 0.35295800
434644.14 	 0.34442100
434661.03 	 0.33841300
434668.33 	 0.33241900
434674.61 	 0.33985300
434677.90 	 0.34092600
434689.52 	 0.34005300
434691.27 	 0.33074900
434696.40 	 0.34541700
434700.77 	 0.34039000
434710.79 	 0.34160100
434719.70 	 0.34379300
434721.17 	 0.33537800
434729.89 	 0.34773200
434734.00 	 0.34564700
434744.61 	 0.32771400
434744.84 	 0.34170800
434749.81 	 0.33447300
434750.05 	 0.33491800
434756.24 	 0.32412700
434759.74 	 0.34178500
434798.47 	 0.34603000
434810.79 	 0.34376200
434823.95 	 0.33704800
434857.18 	 0.33879600
434876.60 	 0.33871900
434879.71 	 0.34124800
434894.50 	 0.33717100
434898.21 	 0.35092000
434899.30 	 0.35164000
434911.44 	 0.33390600
434921.18 	 0.33688000
434932.10 	 0.34042000
434935.55 	 0.34567800
434944.28 	 0.33973100
434965.14 	 0.33387600
434985.61 	 0.33947000
434986.07 	 0.33887200
435009.20 	 0.34062000
435014.93 	 0.32461800
435036.44 	 0.34106400
435041.60 	 0.33494900
435056.17 	 0.33070300
435061.75 	 0.32638000
435064.35 	 0.32978300
435072.52 	 0.32771400
435075.30 	 0.33547000
435089.44 	 0.32999800
435121.85 	 0.34022100
435131.68 	 0.32910900
435132.69 	 0.33781500
435176.36 	 0.32284000
435176.82 	 0.33292500
435177.98 	 0.33291000
435180.60 	 0.32429600
435186.41 	 0.34129400
435188.84 	 0.33428900
435197.70 	 0.33142300
435218.64 	 0.34790000
435228.95 	 0.33312500
435249.09 	 0.34114100
435264.61 	 0.35337200
435279.32 	 0.32986000
435294.27 	 0.33856600
435312.73 	 0.35580900
435327.24 	 0.35354100
435347.79 	 0.33921000
435371.78 	 0.33189800
435376.87 	 0.33853500
435385.28 	 0.34069600
435396.80 	 0.34883500
435404.83 	 0.34730300
435425.04 	 0.34261200
435427.78 	 0.34301100
435428.15 	 0.35082800
435429.01 	 0.34452800
435429.80 	 0.35610100
435431.01 	 0.34644400
435448.29 	 0.34811500
435475.94 	 0.34895800
435478.97 	 0.35122600
435511.59 	 0.35605500
435521.17 	 0.34874300
435525.32 	 0.34402200
435534.89 	 0.35259100
435537.43 	 0.34849800
435558.68 	 0.35320400
435566.04 	 0.34245900
435567.24 	 0.34718000
435589.66 	 0.34233600
435593.36 	 0.33910200
435616.08 	 0.35470600
435622.73 	 0.34144700
435631.89 	 0.34426800
435640.28 	 0.36583400
435644.75 	 0.36004000
435645.81 	 0.35630000
435653.16 	 0.34708800
435663.56 	 0.35001600
435668.89 	 0.34284200
435675.86 	 0.34521800
435684.02 	 0.35735700
435705.15 	 0.35035300
435711.27 	 0.34751700
435714.12 	 0.34298000
435716.83 	 0.35237600
435718.80 	 0.34891200
435749.91 	 0.34756300
435759.71 	 0.34518700
435760.43 	 0.34808400
435800.77 	 0.34108000
435813.96 	 0.34259700
435822.50 	 0.34857500
435824.39 	 0.35076700
435830.04 	 0.33953100
435838.45 	 0.33583800
435844.13 	 0.35369400
435849.45 	 0.34134000
435859.26 	 0.33465700
435862.33 	 0.32959900
435873.24 	 0.34675100
435880.61 	 0.34800800
435909.66 	 0.34040500
435913.01 	 0.32592100
435913.80 	 0.32599700
435914.67 	 0.32193500
435936.00 	 0.34020600
435945.74 	 0.33638900
435946.46 	 0.33960800
435951.54 	 0.32003500
435977.06 	 0.33505600
436024.89 	 0.34344000
436032.09 	 0.33727800
436064.63 	 0.34529500
436073.96 	 0.35208500
436090.41 	 0.35118000
436104.92 	 0.34806900
436119.54 	 0.35298900
436148.94 	 0.35229900
436175.49 	 0.36577200
436186.29 	 0.35797100
436194.92 	 0.36069900
436219.57 	 0.35599300
436266.77 	 0.35516600
436291.26 	 0.35924300
436306.08 	 0.35899800
436311.58 	 0.36896000
436316.97 	 0.35216100
436320.18 	 0.36315100
436333.78 	 0.36269100
436338.57 	 0.35832300
436342.58 	 0.36402500
436361.55 	 0.34552500
436375.34 	 0.35467500
436387.15 	 0.35229900
436418.55 	 0.33844300
436418.80 	 0.35771000
436429.87 	 0.35078200
436431.81 	 0.35666800
436439.36 	 0.34532500
436441.19 	 0.35648400
436447.63 	 0.35174800
436448.29 	 0.35481300
436470.91 	 0.36362600
436472.55 	 0.35220700
436484.35 	 0.35119600
436485.82 	 0.34607600
436496.35 	 0.34192300
436503.13 	 0.35672900
436503.61 	 0.34186100
436513.44 	 0.33927100
436521.77 	 0.33953100
436539.62 	 0.34831400
436542.82 	 0.35844600
436557.13 	 0.36385600
436557.98 	 0.34489600
436578.29 	 0.34678100
436608.82 	 0.34586200
436622.49 	 0.34813000
436645.97 	 0.33024300
436655.74 	 0.33888800
436662.30 	 0.33166800
436664.05 	 0.34621400
436675.02 	 0.34385400
436710.13 	 0.34477400
436711.87 	 0.33761600
436728.88 	 0.34543300
436738.05 	 0.33769200
436740.37 	 0.34521800
436748.33 	 0.34261200
436763.23 	 0.33606700
436766.00 	 0.33779900
436768.50 	 0.33947000
436789.48 	 0.34075800
436841.86 	 0.33123900
436846.01 	 0.33338500
436856.96 	 0.34416000
436867.16 	 0.33048800
436874.94 	 0.33531600
436892.94 	 0.32981400
436905.78 	 0.34140100
436917.53 	 0.33062600
436923.60 	 0.34114100
436934.67 	 0.34612200
436936.60 	 0.32863400
436945.09 	 0.34488100
436954.32 	 0.33645100
436960.13 	 0.33902600
436961.71 	 0.33795300
436970.64 	 0.33583800
436985.56 	 0.33065700
436994.48 	 0.32596700
436996.47 	 0.32890900
437020.51 	 0.32380500
437050.32 	 0.33209800
437065.79 	 0.33740100
437067.88 	 0.35455300
437077.67 	 0.34129400
437096.43 	 0.34889700
437106.68 	 0.35177800
437110.95 	 0.35522700
437126.12 	 0.34567800
437144.39 	 0.34095700
437164.35 	 0.35150200
437167.89 	 0.34350100
437172.63 	 0.33852000
437173.06 	 0.34092600
437180.37 	 0.34613800
437182.72 	 0.34247400
437195.79 	 0.33602100
437211.41 	 0.34402200
437214.79 	 0.34531000
437215.70 	 0.35194700
437223.27 	 0.35485900
437230.36 	 0.34714900
437240.21 	 0.34777800
437270.57 	 0.33882600
437278.55 	 0.33999100
437281.32 	 0.36321300
437296.17 	 0.34972400
437313.69 	 0.34255100
437319.74 	 0.35191600
437347.40 	 0.35268300
437349.18 	 0.35653000
437357.14 	 0.35231500
437360.33 	 0.35594700
437366.52 	 0.35260600
437370.34 	 0.34517200
437390.56 	 0.35338800
437406.78 	 0.34261200
437414.59 	 0.34465100
437418.37 	 0.36164900
437517.73 	 0.34632200
437526.89 	 0.34947900
437563.59 	 0.33779900
437580.93 	 0.34317900
437583.30 	 0.34431400
437585.31 	 0.34790000
437590.74 	 0.33974600
437597.50 	 0.34428300
437607.09 	 0.33726300
437615.18 	 0.33448900
437626.12 	 0.33804500
437646.89 	 0.35101200
437674.67 	 0.33799900
437680.11 	 0.35041400
437728.28 	 0.34501900
437769.17 	 0.36626300
437769.36 	 0.36267600
437777.88 	 0.35648400
437794.34 	 0.34736400
437803.52 	 0.35985600
437809.42 	 0.35395500
437816.89 	 0.35473600
437825.08 	 0.36483700
437833.13 	 0.35507400
437834.80 	 0.36143500
437835.70 	 0.35665200
437843.39 	 0.35010800
437855.73 	 0.34281200
437860.18 	 0.35977900
437860.37 	 0.35272900
437884.93 	 0.33757000
437900.66 	 0.33727800
437900.93 	 0.34130900
437901.75 	 0.34684300
437910.56 	 0.33122400
437916.46 	 0.33536200
437919.12 	 0.34644400
437932.13 	 0.34144700
437948.42 	 0.33983800
437951.58 	 0.35217700
437952.50 	 0.34773200
437976.42 	 0.33904100
437978.39 	 0.34957100
437982.92 	 0.35797100
438005.25 	 0.36273700
438023.83 	 0.34670500
438048.13 	 0.34972400
438054.89 	 0.36591000
438060.52 	 0.36088300
438070.10 	 0.36942000
438085.39 	 0.36226200
438086.02 	 0.35898200
438086.83 	 0.36060700
438094.33 	 0.35420000
438107.36 	 0.35947300
438110.17 	 0.36091300
438124.55 	 0.36591000
438125.94 	 0.34748600
438129.44 	 0.35797100
438147.73 	 0.35823100
438161.51 	 0.35656000
438170.11 	 0.36292100
438173.20 	 0.35832300
438194.45 	 0.34970900
438199.19 	 0.36237000
438199.67 	 0.35515000
438200.53 	 0.35654500
438202.21 	 0.36387200
438216.03 	 0.34488100
438233.13 	 0.34626000
438236.03 	 0.35393900
438237.52 	 0.36621700
438257.75 	 0.35473600
438262.35 	 0.36690700
438277.00 	 0.36183300
438289.70 	 0.35695900
438299.00 	 0.36249200
438300.88 	 0.36702900
438313.74 	 0.35539600
438320.79 	 0.35176300
438328.37 	 0.36100500
438335.59 	 0.35452200
438336.68 	 0.35447600
438341.45 	 0.34514100
438349.66 	 0.35905900
438373.98 	 0.35444500
438379.06 	 0.34541700
438379.32 	 0.34725700
438382.99 	 0.33951600
438406.76 	 0.34409900
438433.32 	 0.37161200
438458.20 	 0.36382600
438460.89 	 0.34616800
438461.34 	 0.36382600
438463.28 	 0.35380100
438494.95 	 0.34028300
438506.75 	 0.34396100
438526.49 	 0.34429800
438529.98 	 0.34672000
438569.43 	 0.33709400
438607.13 	 0.34816100
438633.38 	 0.33980700
438637.07 	 0.33940900
438649.48 	 0.33684900
438660.88 	 0.35059800
438661.45 	 0.36298300
438664.69 	 0.34719500
438666.74 	 0.34646000
438683.08 	 0.35229900
438697.93 	 0.36920600
438721.94 	 0.34851300
438728.19 	 0.35141000
438734.09 	 0.36793300
438740.22 	 0.35879800
438743.93 	 0.34658200
438749.07 	 0.33738600
438777.06 	 0.32254900
438791.73 	 0.32215000
438796.32 	 0.32912400
438797.97 	 0.33393700
438837.47 	 0.31293800
438860.12 	 0.31638700
438877.27 	 0.34051200
438882.64 	 0.33275700
438884.21 	 0.34336300
438907.99 	 0.32771400
438920.78 	 0.33266500
438923.04 	 0.34514100
438940.29 	 0.32452600
438949.09 	 0.33514800
438954.89 	 0.32444900
438955.89 	 0.33658900
438956.38 	 0.34097200
438957.08 	 0.33547000
438969.64 	 0.33100900
439002.92 	 0.35023000
439015.28 	 0.34566300
439017.91 	 0.32989000
439032.02 	 0.33263400
439037.32 	 0.33493300
439047.19 	 0.33818300
439086.84 	 0.32780600
439089.22 	 0.34048200
439091.29 	 0.32967600
439107.74 	 0.32561400
439110.35 	 0.32357500
439120.01 	 0.34261200
439126.61 	 0.34889700
439127.88 	 0.33398300
439135.22 	 0.33528600
439157.47 	 0.33427400
439160.59 	 0.33186800
439168.36 	 0.34652100
439173.75 	 0.34471200
439184.83 	 0.34081900
439191.98 	 0.34088000
439195.07 	 0.35294300
439229.04 	 0.34563200
439229.83 	 0.34279600
439238.09 	 0.34065000
439240.50 	 0.34360900
439242.81 	 0.35528800
439251.43 	 0.34386900
439259.21 	 0.33888800
439277.56 	 0.33547000
439286.79 	 0.33994500
439291.79 	 0.33076400
439295.53 	 0.33448900
439301.03 	 0.35013800
439307.17 	 0.35088900
439323.19 	 0.34503400
439331.24 	 0.34673500
439340.79 	 0.34388500
439343.93 	 0.34900400
439363.84 	 0.34993900
439368.54 	 0.34572400
439372.51 	 0.35016900
439387.48 	 0.35521200
439389.64 	 0.35873700
439390.12 	 0.35116500
439397.56 	 0.36086700
439405.93 	 0.36004000
439443.13 	 0.35294300
439493.41 	 0.35213100
439506.06 	 0.35234500
439513.08 	 0.35150200
439524.67 	 0.36411700
439539.12 	 0.35605500
439551.99 	 0.36597200
439557.84 	 0.36494500
439565.18 	 0.37106000
439568.76 	 0.35375500
439575.11 	 0.36508300
439585.61 	 0.35699000
439593.57 	 0.34834500
439634.68 	 0.36192500
439635.48 	 0.34998500
439667.13 	 0.34086500
439676.10 	 0.34563200
439676.46 	 0.34391500
439687.50 	 0.35007700
439699.99 	 0.34714900
439706.98 	 0.35286600
439710.62 	 0.36304400
439725.31 	 0.34877400
439732.68 	 0.35790900
439766.39 	 0.35364800
439777.50 	 0.35171700
439781.19 	 0.36445400
439782.06 	 0.36186400
439783.65 	 0.34826800
439790.13 	 0.35338800
439790.97 	 0.35314200
439806.73 	 0.36016200
439817.14 	 0.34708800
439818.71 	 0.35331100
439834.38 	 0.35449100
439838.68 	 0.36643100
439859.34 	 0.37221000
439870.88 	 0.36315100
439872.22 	 0.36793300
439878.18 	 0.36847000
439881.83 	 0.35416900
439935.73 	 0.34750200
439947.84 	 0.35032200
439958.89 	 0.36992600
439996.84 	 0.35141000
440002.86 	 0.36296700
440005.82 	 0.35665200
440010.83 	 0.35275900
440017.99 	 0.35593200
440026.90 	 0.35633100
440028.58 	 0.34578500
440061.74 	 0.35942700
440075.66 	 0.34420600
440086.67 	 0.35395500
440099.75 	 0.34279600
440104.82 	 0.34316400
440139.00 	 0.34882000
440151.03 	 0.35513500
440162.34 	 0.36181800
440174.43 	 0.35490500
440188.46 	 0.34494200
440213.59 	 0.34724100
440215.00 	 0.34961700
440228.45 	 0.34897300
440234.44 	 0.35206900
440245.20 	 0.34580000
440285.87 	 0.34331700
440291.57 	 0.35081300
440292.33 	 0.34765500
440297.01 	 0.34630600
440299.87 	 0.34846700
440304.58 	 0.35507400
440308.14 	 0.34288800
440310.80 	 0.35349500
440315.18 	 0.33501000
440317.83 	 0.35251400
440320.78 	 0.35515000
440337.00 	 0.34618400
440346.60 	 0.35625400
440347.60 	 0.35205400
440348.79 	 0.34175400
440364.82 	 0.35783300
440372.28 	 0.36258400
440374.33 	 0.35099700
440386.05 	 0.35476700
440417.61 	 0.36050000
440439.72 	 0.34422200
440473.55 	 0.34986200
440484.19 	 0.35715800
440495.93 	 0.35875200
440512.89 	 0.34808400
440554.09 	 0.34460500
440565.51 	 0.35646800
440602.61 	 0.35046000
440614.52 	 0.35364800
440618.44 	 0.35164000
440624.42 	 0.35418500
440639.18 	 0.34462000
440641.69 	 0.35516600
440658.95 	 0.35318800
440682.20 	 0.36738200
440693.44 	 0.35961100
440699.21 	 0.36998700
440702.00 	 0.35187000
440717.77 	 0.35700500
440752.26 	 0.35315800
440754.03 	 0.34557100
440759.89 	 0.35357200
440763.64 	 0.35640700
440782.69 	 0.34639800
440798.38 	 0.35055200
440804.86 	 0.35337200
440806.30 	 0.35064400
440828.37 	 0.35315800
440835.61 	 0.34834500
440875.76 	 0.36515900
440900.87 	 0.35545700
440905.08 	 0.34926500
440908.33 	 0.35237600
440914.10 	 0.35760300
440924.98 	 0.36172600
440932.48 	 0.34472800
440964.20 	 0.35455300
440991.12 	 0.35580900
440998.25 	 0.34518700
441007.57 	 0.35139500
441017.35 	 0.35746500
441057.98 	 0.34052800
441081.25 	 0.34460500
441083.09 	 0.33119300
441092.89 	 0.33012000
441099.42 	 0.34054300
441103.60 	 0.34862100
441117.57 	 0.35954900
441136.92 	 0.36410200
441141.42 	 0.35407700
441152.16 	 0.34960200
441162.13 	 0.36195600
441163.17 	 0.36275300
441172.87 	 0.36154200
441184.23 	 0.37007900
441218.34 	 0.34986200
441238.61 	 0.34869700
441242.32 	 0.34744100
441246.75 	 0.34653600
441257.61 	 0.34705700
441276.80 	 0.34393100
441282.46 	 0.35093500
441286.57 	 0.35082800
441290.76 	 0.33980700
441299.77 	 0.33484100
441302.25 	 0.33438100
441317.23 	 0.34221400
441352.07 	 0.34121800
441354.29 	 0.35229900
441372.87 	 0.33994500
441375.83 	 0.33882600
441377.78 	 0.34308700
441386.73 	 0.33579200
441394.85 	 0.35039900
441398.21 	 0.33864200
441410.54 	 0.34957100
441412.70 	 0.34931000
441441.68 	 0.34239800
441453.20 	 0.35662200
441462.16 	 0.33914800
441477.82 	 0.34147800
441501.07 	 0.35538000
